# BUSCO version is: 5.4.6 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2020-03-06, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
45745at72274	Complete	NODE_10_length_350271_cov_142.324823	110231	110869	+	317.3	187	https://www.orthodb.org/v10?query=45745at72274	DNA-binding response regulator
45787at72274	Complete	NODE_37_length_99028_cov_149.989712	51075	52043	+	281.1	224	https://www.orthodb.org/v10?query=45787at72274	thiamine-phosphate kinase
45892at72274	Complete	NODE_17_length_234264_cov_142.455790	105605	106288	+	237.8	190	https://www.orthodb.org/v10?query=45892at72274	DNA repair protein RecO
45939at72274	Complete	NODE_26_length_158593_cov_142.106298	90041	90739	-	439.7	224	https://www.orthodb.org/v10?query=45939at72274	Ubiquinone biosynthesis O-methyltransferase
46231at72274	Complete	NODE_41_length_81790_cov_142.421438	22436	23089	+	266.7	168	https://www.orthodb.org/v10?query=46231at72274	phosphoribosylglycinamide formyltransferase
46335at72274	Complete	NODE_33_length_121973_cov_148.256637	20232	20774	-	300.4	159	https://www.orthodb.org/v10?query=46335at72274	oligoribonuclease
46337at72274	Complete	NODE_5_length_402621_cov_147.526101	136746	137342	+	271.3	167	https://www.orthodb.org/v10?query=46337at72274	non-canonical purine NTP pyrophosphatase
46364at72274	Complete	NODE_49_length_55970_cov_141.722506	11869	12543	-	202.8	149	https://www.orthodb.org/v10?query=46364at72274	haloacid dehalogenase
46440at72274	Complete	NODE_32_length_122996_cov_142.639169	57862	58464	+	277.1	165	https://www.orthodb.org/v10?query=46440at72274	recombination protein RecR
46446at72274	Complete	NODE_16_length_238046_cov_145.620274	54174	54890	-	284.2	190	https://www.orthodb.org/v10?query=46446at72274	periplasmic/secreted protein
46493at72274	Complete	NODE_61_length_27423_cov_157.581804	8275	9135	-	357.2	226	https://www.orthodb.org/v10?query=46493at72274	tRNA pseudouridine synthase A
46542at72274	Complete	NODE_37_length_99028_cov_149.989712	85208	85852	-	269.6	196	https://www.orthodb.org/v10?query=46542at72274	nucleoside-diphosphate sugar epimerase
46636at72274	Complete	NODE_10_length_350271_cov_142.324823	80636	81184	-	308.6	151	https://www.orthodb.org/v10?query=46636at72274	NADH-quinone oxidoreductase subunit I
46726at72274	Complete	NODE_42_length_81153_cov_141.241613	33336	34109	-	267.2	181	https://www.orthodb.org/v10?query=46726at72274	Zinc import ATP-binding protein ZnuC
46983at72274	Complete	NODE_5_length_402621_cov_147.526101	11290	11859	+	161.9	139	https://www.orthodb.org/v10?query=46983at72274	Protein of unknown function UPF0301
47074at72274	Complete	NODE_16_length_238046_cov_145.620274	192233	192790	-	222.4	140	https://www.orthodb.org/v10?query=47074at72274	ADP-ribose pyrophosphatase
47146at72274	Complete	NODE_23_length_178631_cov_143.445619	148600	149178	-	165.5	141	https://www.orthodb.org/v10?query=47146at72274	phospholipid-binding protein
47147at72274	Complete	NODE_42_length_81153_cov_141.241613	42311	42943	+	232.4	179	https://www.orthodb.org/v10?query=47147at72274	Thiol
47190at72274	Complete	NODE_17_length_234264_cov_142.455790	93179	94120	-	315.8	260	https://www.orthodb.org/v10?query=47190at72274	aminomethyltransferase
47243at72274	Complete	NODE_59_length_29964_cov_141.092214	15206	15829	+	254.9	177	https://www.orthodb.org/v10?query=47243at72274	dephospho-CoA kinase
47244at72274	Complete	NODE_14_length_248483_cov_144.560884	83291	83971	-	148.6	153	https://www.orthodb.org/v10?query=47244at72274	dethiobiotin synthase
47302at72274	Complete	NODE_5_length_402621_cov_147.526101	185196	185870	+	347.0	197	https://www.orthodb.org/v10?query=47302at72274	Ribose-5-phosphate isomerase A
47360at72274	Complete	NODE_14_length_248483_cov_144.560884	20318	20992	-	417.7	208	https://www.orthodb.org/v10?query=47360at72274	ribulose-phosphate 3-epimerase
47481at72274	Complete	NODE_61_length_27423_cov_157.581804	7593	8213	-	225.6	159	https://www.orthodb.org/v10?query=47481at72274	N-(5'-phosphoribosyl)anthranilate isomerase
47581at72274	Complete	NODE_42_length_81153_cov_141.241613	40306	40938	-	295.8	169	https://www.orthodb.org/v10?query=47581at72274	YihA family ribosome biogenesis GTP-binding protein
47659at72274	Complete	NODE_50_length_49015_cov_148.206976	42245	42919	-	210.5	141	https://www.orthodb.org/v10?query=47659at72274	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
47736at72274	Complete	NODE_78_length_3020_cov_163.546381	241	1239	+	275.9	224	https://www.orthodb.org/v10?query=47736at72274	biotin--
47841at72274	Complete	NODE_14_length_248483_cov_144.560884	31057	31728	-	247.3	173	https://www.orthodb.org/v10?query=47841at72274	mannose-1-phosphate guanylyltransferase
47876at72274	Complete	NODE_14_length_248483_cov_144.560884	9235	9882	+	344.5	191	https://www.orthodb.org/v10?query=47876at72274	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
47957at72274	Complete	NODE_78_length_3020_cov_163.546381	1229	1978	+	221.3	191	https://www.orthodb.org/v10?query=47957at72274	Type III pantothenate kinase
48247at72274	Complete	NODE_20_length_193810_cov_149.550588	45351	46067	-	171.0	173	https://www.orthodb.org/v10?query=48247at72274	glycerophosphodiester phosphodiesterase
48266at72274	Complete	NODE_10_length_350271_cov_142.324823	219940	220647	-	287.5	189	https://www.orthodb.org/v10?query=48266at72274	arginyltransferase
48377at72274	Complete	NODE_23_length_178631_cov_143.445619	31077	31970	-	374.2	245	https://www.orthodb.org/v10?query=48377at72274	metallopeptidase
48493at72274	Complete	NODE_17_length_234264_cov_142.455790	114	710	-	307.8	165	https://www.orthodb.org/v10?query=48493at72274	Superoxide dismutase
48558at72274	Complete	NODE_16_length_238046_cov_145.620274	202002	202538	+	208.8	150	https://www.orthodb.org/v10?query=48558at72274	ribosome maturation factor RimM
48572at72274	Complete	NODE_5_length_402621_cov_147.526101	7641	8195	-	162.6	132	https://www.orthodb.org/v10?query=48572at72274	chemotaxis protein CheW
48596at72274	Complete	NODE_67_length_15578_cov_180.450035	14400	14933	-	294.5	158	https://www.orthodb.org/v10?query=48596at72274	transcription termination/antitermination protein NusG
48647at72274	Complete	NODE_23_length_178631_cov_143.445619	152230	153105	+	414.6	246	https://www.orthodb.org/v10?query=48647at72274	rRNA (cytidine-2'-O-)-methyltransferase
48830at72274	Complete	NODE_15_length_244030_cov_148.643837	138942	139739	+	319.0	214	https://www.orthodb.org/v10?query=48830at72274	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
48900at72274	Complete	NODE_37_length_99028_cov_149.989712	1600	2202	+	345.5	175	https://www.orthodb.org/v10?query=48900at72274	50S ribosomal protein L4
48988at72274	Complete	NODE_54_length_37383_cov_123.116282	6892	7593	+	358.4	205	https://www.orthodb.org/v10?query=48988at72274	orotidine 5'-phosphate decarboxylase
48994at72274	Complete	NODE_43_length_77009_cov_138.396454	73873	74514	-	325.5	170	https://www.orthodb.org/v10?query=48994at72274	ATP-dependent Clp protease proteolytic subunit
49148at72274	Complete	NODE_5_length_402621_cov_147.526101	30345	30968	+	149.5	158	https://www.orthodb.org/v10?query=49148at72274	sterol-binding protein
49165at72274	Complete	NODE_15_length_244030_cov_148.643837	156785	157432	-	241.4	137	https://www.orthodb.org/v10?query=49165at72274	octanoyltransferase
49421at72274	Complete	NODE_23_length_178631_cov_143.445619	117694	118473	-	325.9	204	https://www.orthodb.org/v10?query=49421at72274	peroxide stress protein YaaA
49622at72274	Complete	NODE_16_length_238046_cov_145.620274	73439	74290	+	289.3	208	https://www.orthodb.org/v10?query=49622at72274	carbon-nitrogen hydrolase
49700at72274	Complete	NODE_16_length_238046_cov_145.620274	10040	10801	+	266.0	222	https://www.orthodb.org/v10?query=49700at72274	type IV pilus biogenesis/stability protein PilW
49942at72274	Complete	NODE_49_length_55970_cov_141.722506	21552	22226	-	274.4	172	https://www.orthodb.org/v10?query=49942at72274	biopolymer transporter ExbB
50104at72274	Complete	NODE_49_length_55970_cov_141.722506	1954	2586	-	198.3	132	https://www.orthodb.org/v10?query=50104at72274	Thymidylate kinase
50115at72274	Complete	NODE_50_length_49015_cov_148.206976	43240	43890	-	373.7	188	https://www.orthodb.org/v10?query=50115at72274	adenylate kinase
50258at72274	Complete	NODE_37_length_99028_cov_149.989712	6298	6837	+	281.3	149	https://www.orthodb.org/v10?query=50258at72274	Ribosomal protein L5
50394at72274	Complete	NODE_11_length_334013_cov_140.442747	146332	146919	+	169.3	138	https://www.orthodb.org/v10?query=50394at72274	YecA family protein
50510at72274	Complete	NODE_60_length_29883_cov_134.316446	10401	10973	+	226.8	162	https://www.orthodb.org/v10?query=50510at72274	elongation factor P
50511at72274	Complete	NODE_67_length_15578_cov_180.450035	13154	13849	-	378.0	203	https://www.orthodb.org/v10?query=50511at72274	Ribosomal protein L1
50679at72274	Complete	NODE_50_length_49015_cov_148.206976	18812	19627	-	264.3	195	https://www.orthodb.org/v10?query=50679at72274	tRNA threonylcarbamoyladenosine dehydratase
50736at72274	Complete	NODE_43_length_77009_cov_138.396454	54113	54718	-	240.5	161	https://www.orthodb.org/v10?query=50736at72274	arylesterase
50992at72274	Complete	NODE_34_length_115910_cov_155.269276	13843	14388	+	264.8	134	https://www.orthodb.org/v10?query=50992at72274	acyl-CoA thioesterase
51119at72274	Complete	NODE_50_length_49015_cov_148.206976	4777	5334	-	237.5	162	https://www.orthodb.org/v10?query=51119at72274	ribosome recycling factor
51180at72274	Complete	NODE_37_length_99028_cov_149.989712	7771	8304	+	286.5	166	https://www.orthodb.org/v10?query=51180at72274	Ribosomal protein L6
51269at72274	Complete	NODE_51_length_45164_cov_150.418435	39735	40319	-	252.0	173	https://www.orthodb.org/v10?query=51269at72274	thymidylate synthase
51339at72274	Complete	NODE_5_length_402621_cov_147.526101	164474	164989	-	163.6	120	https://www.orthodb.org/v10?query=51339at72274	Dihydrofolate reductase
51367at72274	Complete	NODE_5_length_402621_cov_147.526101	352214	352834	+	269.2	166	https://www.orthodb.org/v10?query=51367at72274	guanylate kinase
51468at72274	Complete	NODE_10_length_350271_cov_142.324823	86424	86921	-	252.8	136	https://www.orthodb.org/v10?query=51468at72274	NADH-quinone oxidoreductase subunit E
51543at72274	Complete	NODE_33_length_121973_cov_148.256637	37997	38794	-	206.3	187	https://www.orthodb.org/v10?query=51543at72274	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
51559at72274	Complete	NODE_26_length_158593_cov_142.106298	50045	50806	-	237.5	194	https://www.orthodb.org/v10?query=51559at72274	septum formation inhibitor
51566at72274	Complete	NODE_52_length_40971_cov_146.674231	35606	36097	-	215.0	131	https://www.orthodb.org/v10?query=51566at72274	4-hydroxy-4-methyl-2-oxoglutarate aldolase
51688at72274	Complete	NODE_5_length_402621_cov_147.526101	193407	194042	-	204.7	157	https://www.orthodb.org/v10?query=51688at72274	2OG-Fe(II) oxygenase
51903at72274	Complete	NODE_10_length_350271_cov_142.324823	224320	224943	+	206.7	157	https://www.orthodb.org/v10?query=51903at72274	outer membrane lipoprotein carrier protein LolA
51993at72274	Duplicated	NODE_15_length_244030_cov_148.643837	18121	18876	-	246.1	184	https://www.orthodb.org/v10?query=51993at72274	Triosephosphate isomerase
51993at72274	Duplicated	NODE_4_length_432769_cov_139.405138	33575	34330	-	215.4	190	https://www.orthodb.org/v10?query=51993at72274	Triosephosphate isomerase
52094at72274	Complete	NODE_15_length_244030_cov_148.643837	139753	140376	+	167.3	141	https://www.orthodb.org/v10?query=52094at72274	thiamine phosphate synthase
52117at72274	Complete	NODE_5_length_402621_cov_147.526101	79947	80432	-	202.3	126	https://www.orthodb.org/v10?query=52117at72274	Protein-export protein SecB
52129at72274	Complete	NODE_36_length_103886_cov_146.897119	24482	25249	+	139.6	176	https://www.orthodb.org/v10?query=52129at72274	Uroporphyrinogen-III synthase
52250at72274	Complete	NODE_5_length_402621_cov_147.526101	150017	150619	+	177.0	144	https://www.orthodb.org/v10?query=52250at72274	16S rRNA methyltransferase
52275at72274	Complete	NODE_54_length_37383_cov_123.116282	18827	19387	-	153.3	109	https://www.orthodb.org/v10?query=52275at72274	DNA mismatch repair protein MutS
52383at72274	Complete	NODE_24_length_167559_cov_149.415752	106416	107138	+	153.7	167	https://www.orthodb.org/v10?query=52383at72274	membrane protein
52393at72274	Complete	NODE_5_length_402621_cov_147.526101	248116	248670	-	112.0	105	https://www.orthodb.org/v10?query=52393at72274	Uncharacterised protein family UPF0149
52435at72274	Complete	NODE_24_length_167559_cov_149.415752	63362	63979	-	218.1	156	https://www.orthodb.org/v10?query=52435at72274	outer membrane lipoprotein LolB
52502at72274	Complete	NODE_20_length_193810_cov_149.550588	153252	153869	+	258.6	162	https://www.orthodb.org/v10?query=52502at72274	tRNA hydroxylase
52540at72274	Complete	NODE_35_length_113010_cov_137.280653	47565	48158	-	276.4	154	https://www.orthodb.org/v10?query=52540at72274	Peptidyl-prolyl cis-trans isomerase
52627at72274	Complete	NODE_24_length_167559_cov_149.415752	81664	82221	+	212.9	156	https://www.orthodb.org/v10?query=52627at72274	hypoxanthine-guanine phosphoribosyltransferase
52674at72274	Complete	NODE_24_length_167559_cov_149.415752	119234	119806	+	231.4	149	https://www.orthodb.org/v10?query=52674at72274	N-acetylmuramoyl-L-alanine amidase
53193at72274	Complete	NODE_5_length_402621_cov_147.526101	118116	118652	-	120.0	138	https://www.orthodb.org/v10?query=53193at72274	pilus assembly protein PilN
53330at72274	Complete	NODE_17_length_234264_cov_142.455790	192252	192746	-	125.1	110	https://www.orthodb.org/v10?query=53330at72274	Q6FA09_ACIAD
53464at72274	Complete	NODE_15_length_244030_cov_148.643837	38503	38985	+	257.8	136	https://www.orthodb.org/v10?query=53464at72274	SsrA-binding protein
53526at72274	Complete	NODE_16_length_238046_cov_145.620274	198998	199807	-	269.8	197	https://www.orthodb.org/v10?query=53526at72274	cytochrome c assembly protein
53600at72274	Complete	NODE_15_length_244030_cov_148.643837	164291	164758	-	167.1	121	https://www.orthodb.org/v10?query=53600at72274	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH
53683at72274	Complete	NODE_33_length_121973_cov_148.256637	37142	37750	-	192.4	151	https://www.orthodb.org/v10?query=53683at72274	esterase
53888at72274	Complete	NODE_14_length_248483_cov_144.560884	87839	88570	+	140.4	135	https://www.orthodb.org/v10?query=53888at72274	amidophosphoribosyltransferase
53890at72274	Complete	NODE_71_length_12031_cov_149.135519	1145	1582	-	179.7	113	https://www.orthodb.org/v10?query=53890at72274	Peptidyl-prolyl cis-trans isomerase
53978at72274	Complete	NODE_5_length_402621_cov_147.526101	372063	372620	+	214.3	147	https://www.orthodb.org/v10?query=53978at72274	chorismate--pyruvate lyase
54321at72274	Complete	NODE_37_length_99028_cov_149.989712	16023	16487	+	251.7	141	https://www.orthodb.org/v10?query=54321at72274	bacterioferritin
54417at72274	Complete	NODE_5_length_402621_cov_147.526101	345746	346201	+	210.1	126	https://www.orthodb.org/v10?query=54417at72274	deoxyuridine 5'-triphosphate nucleotidohydrolase
54430at72274	Complete	NODE_24_length_167559_cov_149.415752	30122	30577	+	148.0	116	https://www.orthodb.org/v10?query=54430at72274	Ribosomal-protein-alanine acetyltransferase
54565at72274	Complete	NODE_58_length_29982_cov_153.947400	1962	2813	-	363.2	229	https://www.orthodb.org/v10?query=54565at72274	CDP-diacylglycerol--serine O-phosphatidyltransferase
54627at72274	Complete	NODE_20_length_193810_cov_149.550588	28857	29372	+	154.8	137	https://www.orthodb.org/v10?query=54627at72274	PasA protein
54678at72274	Complete	NODE_5_length_402621_cov_147.526101	141812	142522	+	277.4	170	https://www.orthodb.org/v10?query=54678at72274	Biosynthetic peptidoglycan transglycosylase
54958at72274	Complete	NODE_41_length_81790_cov_142.421438	78506	78946	-	221.8	130	https://www.orthodb.org/v10?query=54958at72274	beta-hydroxyacyl-ACP dehydratase
54971at72274	Complete	NODE_23_length_178631_cov_143.445619	143292	143720	+	269.7	134	https://www.orthodb.org/v10?query=54971at72274	50S ribosomal protein L13
54986at72274	Complete	NODE_42_length_81153_cov_141.241613	34106	34591	-	192.2	124	https://www.orthodb.org/v10?query=54986at72274	Ferric uptake regulation protein
55055at72274	Complete	NODE_34_length_115910_cov_155.269276	65990	66526	-	283.5	176	https://www.orthodb.org/v10?query=55055at72274	ATP synthase subunit delta
55267at72274	Complete	NODE_5_length_402621_cov_147.526101	181684	182163	-	265.5	138	https://www.orthodb.org/v10?query=55267at72274	RNA pyrophosphohydrolase
55277at72274	Complete	NODE_14_length_248483_cov_144.560884	19503	20321	-	264.7	183	https://www.orthodb.org/v10?query=55277at72274	Phosphoglycolate phosphatase
55431at72274	Complete	NODE_15_length_244030_cov_148.643837	170218	170934	-	216.2	178	https://www.orthodb.org/v10?query=55431at72274	membrane protein
55459at72274	Complete	NODE_15_length_244030_cov_148.643837	24743	25225	-	229.7	138	https://www.orthodb.org/v10?query=55459at72274	transcription elongation factor GreA
55589at72274	Complete	NODE_15_length_244030_cov_148.643837	36802	37206	-	183.3	108	https://www.orthodb.org/v10?query=55589at72274	Ferric uptake regulation protein
55613at72274	Complete	NODE_11_length_334013_cov_140.442747	311888	312580	+	236.4	163	https://www.orthodb.org/v10?query=55613at72274	YaeB-like, N-terminal domain
55803at72274	Complete	NODE_41_length_81790_cov_142.421438	75979	76602	-	220.9	148	https://www.orthodb.org/v10?query=55803at72274	ribonuclease HII
55809at72274	Complete	NODE_14_length_248483_cov_144.560884	6507	6932	+	193.7	120	https://www.orthodb.org/v10?query=55809at72274	membrane protein
55907at72274	Complete	NODE_58_length_29982_cov_153.947400	18679	19125	+	223.1	121	https://www.orthodb.org/v10?query=55907at72274	RNA polymerase-binding protein DksA
56040at72274	Complete	NODE_37_length_99028_cov_149.989712	50083	50559	+	244.0	131	https://www.orthodb.org/v10?query=56040at72274	6,7-dimethyl-8-ribityllumazine synthase
56174at72274	Complete	NODE_5_length_402621_cov_147.526101	155439	155918	+	219.6	127	https://www.orthodb.org/v10?query=56174at72274	pantetheine-phosphate adenylyltransferase
56209at72274	Complete	NODE_5_length_402621_cov_147.526101	80728	81141	-	219.7	136	https://www.orthodb.org/v10?query=56209at72274	sulfurtransferase
56372at72274	Complete	NODE_56_length_30717_cov_143.897487	30044	30610	+	242.8	149	https://www.orthodb.org/v10?query=56372at72274	ATP--cobalamin adenosyltransferase
56402at72274	Complete	NODE_37_length_99028_cov_149.989712	8669	9169	+	293.6	145	https://www.orthodb.org/v10?query=56402at72274	Ribosomal protein S5
56413at72274	Complete	NODE_41_length_81790_cov_142.421438	24373	24912	-	177.9	149	https://www.orthodb.org/v10?query=56413at72274	nucleoprotein/polynucleotide-associated enzyme
56659at72274	Complete	NODE_17_length_234264_cov_142.455790	154247	154717	+	190.5	126	https://www.orthodb.org/v10?query=56659at72274	aminoacyl-tRNA deacylase
56674at72274	Complete	NODE_24_length_167559_cov_149.415752	109677	110162	+	238.9	144	https://www.orthodb.org/v10?query=56674at72274	Peptidyl-prolyl cis-trans isomerase
56721at72274	Complete	NODE_11_length_334013_cov_140.442747	284833	285357	-	276.0	157	https://www.orthodb.org/v10?query=56721at72274	crossover junction endodeoxyribonuclease RuvC
56852at72274	Complete	NODE_41_length_81790_cov_142.421438	48997	49422	-	202.3	137	https://www.orthodb.org/v10?query=56852at72274	Regulatory protein RecX
56898at72274	Complete	NODE_15_length_244030_cov_148.643837	34181	34738	-	221.9	143	https://www.orthodb.org/v10?query=56898at72274	Protein GrpE
56907at72274	Complete	NODE_14_length_248483_cov_144.560884	15068	15661	-	264.0	156	https://www.orthodb.org/v10?query=56907at72274	glutamine amidotransferase
56946at72274	Complete	NODE_5_length_402621_cov_147.526101	132292	132978	+	287.6	175	https://www.orthodb.org/v10?query=56946at72274	Pyridoxal phosphate homeostasis protein
57047at72274	Complete	NODE_16_length_238046_cov_145.620274	111112	112173	+	398.3	297	https://www.orthodb.org/v10?query=57047at72274	LPS export ABC transporter permease LptG
57138at72274	Complete	NODE_11_length_334013_cov_140.442747	284106	284723	-	263.6	164	https://www.orthodb.org/v10?query=57138at72274	Holliday junction DNA helicase RuvA
57317at72274	Complete	NODE_24_length_167559_cov_149.415752	60036	60620	-	270.0	164	https://www.orthodb.org/v10?query=57317at72274	Peptidyl-tRNA hydrolase
57359at72274	Complete	NODE_5_length_402621_cov_147.526101	79421	79882	+	190.6	117	https://www.orthodb.org/v10?query=57359at72274	tRNA (cytosine(34)-2'-O)-methyltransferase TrmL
57402at72274	Complete	NODE_37_length_99028_cov_149.989712	46576	47040	+	250.5	138	https://www.orthodb.org/v10?query=57402at72274	Transcriptional repressor NrdR
57446at72274	Complete	NODE_5_length_402621_cov_147.526101	47081	47518	-	175.1	121	https://www.orthodb.org/v10?query=57446at72274	D-aminoacyl-tRNA deacylase
57520at72274	Complete	NODE_34_length_115910_cov_155.269276	66539	67009	-	229.9	145	https://www.orthodb.org/v10?query=57520at72274	ATP synthase subunit b
57551at72274	Complete	NODE_67_length_15578_cov_180.450035	2295	2765	-	283.5	141	https://www.orthodb.org/v10?query=57551at72274	30S ribosomal protein S7
57660at72274	Complete	NODE_42_length_81153_cov_141.241613	32561	33343	-	294.0	228	https://www.orthodb.org/v10?query=57660at72274	membrane protein
57831at72274	Complete	NODE_37_length_99028_cov_149.989712	50556	51056	+	191.3	122	https://www.orthodb.org/v10?query=57831at72274	Transcription antitermination protein NusB
58013at72274	Complete	NODE_41_length_81790_cov_142.421438	64533	65240	-	247.9	184	https://www.orthodb.org/v10?query=58013at72274	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
58179at72274	Complete	NODE_16_length_238046_cov_145.620274	8426	8851	+	241.7	127	https://www.orthodb.org/v10?query=58179at72274	Nucleoside diphosphate kinase
58234at72274	Complete	NODE_16_length_238046_cov_145.620274	192914	193513	+	305.9	191	https://www.orthodb.org/v10?query=58234at72274	coenzyme A pyrophosphatase
58334at72274	Complete	NODE_15_length_244030_cov_148.643837	37304	37840	+	161.9	109	https://www.orthodb.org/v10?query=58334at72274	membrane protein
58396at72274	Complete	NODE_16_length_238046_cov_145.620274	67403	68014	+	191.7	147	https://www.orthodb.org/v10?query=58396at72274	septum formation protein Maf
58398at72274	Complete	NODE_14_length_248483_cov_144.560884	11071	11493	-	180.8	108	https://www.orthodb.org/v10?query=58398at72274	peroxiredoxin
58513at72274	Complete	NODE_14_length_248483_cov_144.560884	233963	234364	-	217.9	119	https://www.orthodb.org/v10?query=58513at72274	RNA-binding protein S4
58743at72274	Complete	NODE_58_length_29982_cov_153.947400	4035	4526	-	246.1	141	https://www.orthodb.org/v10?query=58743at72274	acetolactate synthase small subunit
58823at72274	Complete	NODE_16_length_238046_cov_145.620274	4608	4994	+	224.9	110	https://www.orthodb.org/v10?query=58823at72274	Iron-sulfur cluster assembly scaffold protein IscU
58938at72274	Complete	NODE_16_length_238046_cov_145.620274	75871	76392	-	197.3	148	https://www.orthodb.org/v10?query=58938at72274	Ribosome-associated, YjgA
58942at72274	Complete	NODE_56_length_30717_cov_143.897487	26476	26961	-	190.8	129	https://www.orthodb.org/v10?query=58942at72274	YajQ family cyclic di-GMP-binding protein
59023at72274	Complete	NODE_16_length_238046_cov_145.620274	2809	3300	+	206.0	122	https://www.orthodb.org/v10?query=59023at72274	HTH-type transcriptional regulator IscR
59044at72274	Complete	NODE_50_length_49015_cov_148.206976	3190	4005	-	277.2	216	https://www.orthodb.org/v10?query=59044at72274	phosphatidate cytidylyltransferase
59210at72274	Complete	NODE_5_length_402621_cov_147.526101	115388	115879	-	233.1	141	https://www.orthodb.org/v10?query=59210at72274	shikimate kinase
59258at72274	Complete	NODE_15_length_244030_cov_148.643837	16845	17354	-	167.1	111	https://www.orthodb.org/v10?query=59258at72274	Ribosome maturation factor RimP
59338at72274	Complete	NODE_10_length_350271_cov_142.324823	220704	221384	-	269.0	168	https://www.orthodb.org/v10?query=59338at72274	leucyl/phenylalanyl-tRNA--protein transferase
59408at72274	Complete	NODE_67_length_15578_cov_180.450035	13849	14280	-	285.8	139	https://www.orthodb.org/v10?query=59408at72274	50S ribosomal protein L11
59410at72274	Complete	NODE_67_length_15578_cov_180.450035	12456	12956	-	241.2	150	https://www.orthodb.org/v10?query=59410at72274	50S ribosomal protein L10
59632at72274	Complete	NODE_5_length_402621_cov_147.526101	8605	9006	-	177.2	103	https://www.orthodb.org/v10?query=59632at72274	response regulator
59816at72274	Complete	NODE_26_length_158593_cov_142.106298	99891	100577	+	294.6	185	https://www.orthodb.org/v10?query=59816at72274	cytidylate kinase
59937at72274	Complete	NODE_15_length_244030_cov_148.643837	164765	165196	-	143.6	97	https://www.orthodb.org/v10?query=59937at72274	Ribosomal silencing factor RsfS
59962at72274	Complete	NODE_67_length_15578_cov_180.450035	2872	3243	-	215.1	101	https://www.orthodb.org/v10?query=59962at72274	30S ribosomal protein S12
60416at72274	Complete	NODE_16_length_238046_cov_145.620274	169276	169755	+	190.1	125	https://www.orthodb.org/v10?query=60416at72274	tRNA-specific adenosine deaminase
60495at72274	Complete	NODE_5_length_402621_cov_147.526101	11859	12284	+	155.6	106	https://www.orthodb.org/v10?query=60495at72274	Putative pre-16S rRNA nuclease
60509at72274	Complete	NODE_5_length_402621_cov_147.526101	133846	134436	+	190.4	157	https://www.orthodb.org/v10?query=60509at72274	membrane protein
60770at72274	Complete	NODE_37_length_99028_cov_149.989712	5583	5951	+	211.0	107	https://www.orthodb.org/v10?query=60770at72274	50S ribosomal protein L14
60801at72274	Complete	NODE_5_length_402621_cov_147.526101	141376	141747	-	105.6	88	https://www.orthodb.org/v10?query=60801at72274	membrane protein
60882at72274	Complete	NODE_17_length_234264_cov_142.455790	159747	160220	-	236.5	139	https://www.orthodb.org/v10?query=60882at72274	bacterioferritin
60956at72274	Complete	NODE_16_length_238046_cov_145.620274	87465	87989	-	237.6	153	https://www.orthodb.org/v10?query=60956at72274	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase
61128at72274	Complete	NODE_11_length_334013_cov_140.442747	226097	226546	-	213.5	130	https://www.orthodb.org/v10?query=61128at72274	Uncharacterised conserved protein UCP006173
61140at72274	Complete	NODE_5_length_402621_cov_147.526101	8192	8557	-	167.3	101	https://www.orthodb.org/v10?query=61140at72274	two-component system response regulator
61304at72274	Complete	NODE_37_length_99028_cov_149.989712	13862	14248	+	218.8	111	https://www.orthodb.org/v10?query=61304at72274	50S ribosomal protein L17
61374at72274	Complete	NODE_16_length_238046_cov_145.620274	14288	14929	+	231.2	190	https://www.orthodb.org/v10?query=61374at72274	GTP-binding protein
61376at72274	Complete	NODE_49_length_55970_cov_141.722506	3818	4633	-	224.3	186	https://www.orthodb.org/v10?query=61376at72274	aminodeoxychorismate lyase
61476at72274	Complete	NODE_16_length_238046_cov_145.620274	7785	8126	+	165.8	99	https://www.orthodb.org/v10?query=61476at72274	ferredoxin, 2Fe-2S type, ISC system
61625at72274	Complete	NODE_49_length_55970_cov_141.722506	9538	10065	-	108.3	130	https://www.orthodb.org/v10?query=61625at72274	metal-binding protein
61712at72274	Complete	NODE_50_length_49015_cov_148.206976	37899	38675	-	258.2	171	https://www.orthodb.org/v10?query=61712at72274	SAM-dependent methyltransferase
61764at72274	Complete	NODE_24_length_167559_cov_149.415752	18712	19053	-	153.1	92	https://www.orthodb.org/v10?query=61764at72274	alkylphosphonate utilization protein
61801at72274	Complete	NODE_5_length_402621_cov_147.526101	133017	133835	+	295.8	217	https://www.orthodb.org/v10?query=61801at72274	pyrroline-5-carboxylate reductase
61922at72274	Complete	NODE_17_length_234264_cov_142.455790	949	1548	-	223.5	166	https://www.orthodb.org/v10?query=61922at72274	amino acid transporter LysE
